occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,class,order,family,genus,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,environment,tectonic_setting,geology_comments,time_bins,time_contain,time_major,time_buffer,time_overlap,created,modified
1441168,occ,,,182089,Rhinocerotidae,family,43187,Early Miocene,,23.03,15.98,Daxner-Höck et al.,2017,68908,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,,101.199448,45.485279,MN,,,stated in text,seconds,small collection,,terrestrial indet.,,,Burdigalian,-,Burdigalian,"Aquitanian, Burdigalian","Aquitanian, Burdigalian",01/05/2019 13:08,01/05/2019 13:08
1441195,occ,,,180976,Hoploaceratherium,genus,320400,Early Miocene,,23.03,15.98,Daxner-Höck et al.,2017,68908,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Hoploaceratherium,101.196945,45.486668,MN,,,stated in text,seconds,small collection,,terrestrial indet.,,,Burdigalian,-,Burdigalian,"Aquitanian, Burdigalian","Aquitanian, Burdigalian",01/05/2019 13:22,01/05/2019 13:22
1441263,occ,,,180965,Caementodon,genus,97731,Early Miocene,,23.03,15.98,Daxner-Höck et al.,2017,68908,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Caementodon,101.201385,45.461388,MN,,,stated in text,seconds,small collection,,terrestrial indet.,,,Burdigalian,-,Burdigalian,"Aquitanian, Burdigalian","Aquitanian, Burdigalian",01/05/2019 13:38,01/05/2019 13:38
1442973,occ,,,201497,Dihoplus schleiermacheri,species,104212,Miocene,,23.03,5.333,Ménouret,2014,68425,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dihoplus,5.45,43.783333,FR,Vaucluse,Luberon,based on nearby landmark,minutes,outcrop,"at the level of the stadium (that was under construction at that time) in the town of Cucuron, near Reillanne (Vaucluse). IGN map at 1/50 000, XXXII-42, x = 849,67; y = 3168,68.",lacustrine indet.,,,-,-,-,-,"Aquitanian, Burdigalian, Langhian, Serravallian, Tortonian, Messinian",10/05/2019 08:13,10/05/2019 08:13
1442974,occ,,,201497,Aceratherium incisivum,species,104211,Miocene,,23.03,5.333,Ménouret,2014,68425,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Aceratherium,5.45,43.783333,FR,Vaucluse,Luberon,based on nearby landmark,minutes,outcrop,"at the level of the stadium (that was under construction at that time) in the town of Cucuron, near Reillanne (Vaucluse). IGN map at 1/50 000, XXXII-42, x = 849,67; y = 3168,68.",lacustrine indet.,,,-,-,-,-,"Aquitanian, Burdigalian, Langhian, Serravallian, Tortonian, Messinian",10/05/2019 08:13,10/05/2019 08:13
1446061,occ,,,201850,Brachypotherium,genus,43194,Late Miocene,,11.63,5.333,West et al.,1978,69080,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Brachypotherium,82.241669,28.038889,NP,Dang Valley,,stated in text,seconds,outcrop,"In March 1976, the authors collected fossil vertebrates in rocks mapped by the Nepal Geological Survey as Lower Siwaliks in the range of low hills immediately south of Babai Khola in western Nepal. This area of the Dang Valley was selected from aerial photographs studied at the Forest Resources Service, Kathmandu, and from the comments on fossil occurrences in several unpublished Nepal Geological Survey reports.\r\nSeventeen vertebrate-producing sites were found in a region about 34 km long and 3.25 km wide. The localities are scattered through about 500 meters of steeply dipping finegrained rocks on the north slope of the first line of hills south of the Main Boundary Fault. Recent deforestation by local residents has resulted in rapid erosion of the steep hillsides, exposing the steeply dipping Siwaliks.",terrestrial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",03/06/2019 08:04,03/06/2019 08:04
1446068,occ,,,201849,Brachypotherium,genus,43194,Late Miocene,,11.63,5.333,West et al.,1978,69080,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Brachypotherium,82.241669,28.038889,NP,Dang Valley,,stated in text,seconds,outcrop,"In March 1976, the authors collected fossil vertebrates in rocks mapped by the Nepal Geological Survey as Lower Siwaliks in the range of low hills immediately south of Babai Khola in western Nepal. This area of the Dang Valley was selected from aerial photographs studied at the Forest Resources Service, Kathmandu, and from the comments on fossil occurrences in several unpublished Nepal Geological Survey reports.\r\nSeventeen vertebrate-producing sites were found in a region about 34 km long and 3.25 km wide. The localities are scattered through about 500 meters of steeply dipping finegrained rocks on the north slope of the first line of hills south of the Main Boundary Fault. Recent deforestation by local residents has resulted in rapid erosion of the steep hillsides, exposing the steeply dipping Siwaliks.",terrestrial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",03/06/2019 08:05,03/06/2019 08:05
1448630,occ,,,202119,Chilotherium kiliasi,species,104222,Vallesian,,11.63,8.7,Koufos,1995,69230,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Chilotherium,22.855278,40.741669,GR,Central Macedonia,,estimated from map,seconds,outcrop,The locality is situated in a ravine near the village of Pentalophos,terrestrial indet.,,,Tortonian,Tortonian,Tortonian,Tortonian,Tortonian,24/06/2019 12:57,24/06/2019 12:57
1448631,occ,,,202119,Ceratotherium,genus,43195,Vallesian,,11.63,8.7,Koufos,1995,69230,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,22.855278,40.741669,GR,Central Macedonia,,estimated from map,seconds,outcrop,The locality is situated in a ravine near the village of Pentalophos,terrestrial indet.,,,Tortonian,Tortonian,Tortonian,Tortonian,Tortonian,24/06/2019 12:57,24/06/2019 12:57
1448670,occ,,,202120,Rhinoceros,genus,43222,Late Miocene,,11.63,5.333,Forsyth Major,1888,69231,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,26.906389,37.727501,GR,Aegean,,,seconds,,The precise locality of this material is unknown. This collection refers to the collection of fossils made by Forsyth Major in Samos (Andrianos ravine) in the 19th century,terrestrial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",24/06/2019 13:18,24/06/2019 13:18
1448671,occ,,,202120,Dihoplus schleiermacheri,species,104212,Late Miocene,,11.63,5.333,Forsyth Major,1888,69231,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dihoplus,26.906389,37.727501,GR,Aegean,,,seconds,,The precise locality of this material is unknown. This collection refers to the collection of fossils made by Forsyth Major in Samos (Andrianos ravine) in the 19th century,terrestrial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",24/06/2019 13:18,24/06/2019 13:18
1448710,occ,,,202122,Stephanorhinus,genus,43224,Early Pleistocene,,2.58,0.774,Kokotini et al.,2019,69234,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Stephanorhinus,23.083055,37.515835,GR,,,estimated from map,seconds,outcrop,"Karnezeika is a Villafranchian locality, situated in the northern part of southern Argolis\r\nNo proper excavations have been conducted in the locality",terrestrial indet.,,,Calabrian,-,Calabrian,"Gelasian, Calabrian","Gelasian, Calabrian",25/06/2019 08:20,25/06/2019 08:20
1448909,occ,,,202160,Hyrachyus modestus,species,47756,Bridgerian,,50.5,46.2,McCarroll et al.,1996,2494,Chordata,Mammalia,Perissodactyla,Hyrachyidae,Hyrachyus,-108.362038,41.346378,US,Wyoming,Sweetwater,stated in text,6,outcrop,"S1/2, SW1/4,  NE1/4, Sec. 19, T16N, R97W",terrestrial indet.,foreland basin,,Ypresian,-,Ypresian,"Ypresian, Lutetian","Ypresian, Lutetian",28/06/2019 12:07,28/06/2019 12:07
1448911,occ,,,202162,Hyrachyus eximius,species,47274,Bridgerian,,50.5,46.2,McCarroll et al.,1996,2494,Chordata,Mammalia,Perissodactyla,Hyrachyidae,Hyrachyus,-108.147247,41.098564,US,Wyoming,Sweetwater,stated in text,6,outcrop,"E1/2 , Sec. 13, T13N, R96W & W1/2, Sec. 18, T13N, R95W",terrestrial indet.,foreland basin,,Ypresian,-,Ypresian,"Ypresian, Lutetian","Ypresian, Lutetian",28/06/2019 12:11,28/06/2019 12:11
1448912,occ,,,202163,Hyrachyus modestus,species,47756,Bridgerian,,50.5,46.2,McCarroll et al.,1996,2494,Chordata,Mammalia,Perissodactyla,Hyrachyidae,Hyrachyus,-108.141907,41.110714,US,Wyoming,Sweetwater,stated in text,6,outcrop,"SE1/3, NW1/4 & NE1/4 , SW1/4, Sec. 7, T13N, R95W",terrestrial indet.,foreland basin,,Ypresian,-,Ypresian,"Ypresian, Lutetian","Ypresian, Lutetian",28/06/2019 12:13,28/06/2019 12:13
1448915,occ,,,202167,Triplopus cubitalis,species,52505,Uintan,,46.2,39.7,McCarroll et al.,1996,2494,Chordata,Mammalia,Perissodactyla,Hyracodontidae,Triplopus,-108.388443,41.405201,US,Wyoming,Sweetwater,stated in text,6,outcrop,"Twka jjf 7-25-92-2 NE1/4, SE1/4, Sec.36 & W1/2, NW1 /4, SW1/4, Sec.31, T17N, R97W [JDM: I think this is supposed to say Sec. 31 of R97W and sec. 36 of ***R98W***]\r\n",terrestrial indet.,foreland basin,,Lutetian,-,Lutetian,"Lutetian, Bartonian","Lutetian, Bartonian",28/06/2019 12:24,28/06/2019 12:24
1449141,occ,,,202213,Dicerorhinus,genus,43199,Turolian,,8.7,5.333,Melentis,1969,69294,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,24.177221,38.278057,GR,Euboea,,estimated from map,seconds,outcrop,"The collection spot is lis located 1 km northwest of the village of Halmyropotamos deep in the homonymous valley and is 1,5 km from the coast",terrestrial indet.,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",01/07/2019 08:10,01/07/2019 08:10
1449193,occ,,,202215,Dihoplus pikermiensis,species,197784,Turolian,,8.7,5.333,Koufos et al.,1997,69299,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dihoplus,26.888056,37.752499,GR,Samos,,estimated from map,seconds,outcrop,"in Adrianos ravine, about 2.5 km NW of the village of Mytilinii",terrestrial indet.,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",01/07/2019 09:01,01/07/2019 09:01
1449219,occ,,,202216,Dihoplus pikermiensis,species,197784,Turolian,,8.7,5.333,Koufos et al.,1997,69299,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dihoplus,26.888056,37.752499,GR,Samos,,estimated from map,seconds,outcrop,"in Adrianos ravine, about 2.5 km NW of the village of Mytilinii, about 25 m higher than MTLA",terrestrial indet.,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",01/07/2019 09:04,01/07/2019 09:04
1449222,occ,,,202217,Dicerorhinus,genus,43199,Turolian,,8.7,5.333,Koufos et al.,1997,69299,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,26.888056,37.752499,GR,Samos,,estimated from map,seconds,outcrop,"in Adrianos ravine, about 2.5 km NW of the village of Mytilinii, about 40 m to the south and at the same level as MTLA",terrestrial indet.,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",01/07/2019 09:07,01/07/2019 09:07
1449226,occ,,,202218,Dihoplus pikermiensis,species,197784,Turolian,,8.7,5.333,Koufos et al.,1997,69299,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dihoplus,26.890556,37.750557,GR,Samos,,estimated from map,seconds,outcrop,"in the area of Potamies, about 2 km from the village of Mytilinii",terrestrial indet.,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",01/07/2019 09:12,01/07/2019 09:12
1449518,occ,35824,,202257,Rhinocerotidae,family,43187,Late Miocene,,11.63,5.333,Koufos,2006,61193,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,,22,40.183334,GR,Kozani,,based on nearby landmark,minutes,outcrop,Precise locality unknown\r\nPoint based on Servia town,terrestrial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",02/07/2019 07:39,02/07/2019 07:39
1450155,occ,,,45640,Hyracodon,genus,43155,Priabonian,,37.71,33.9,Rhinehart et al.,2019,69342,Chordata,Mammalia,Perissodactyla,Hyracodontidae,Hyracodon,-83.359169,32.905556,US,Georgia,Wilkinson,stated in text,seconds,outcrop,coordinate given by Parmley and DeVore 2005; 3.9 km north-northeast of Gordon according to Parmley and Cicimurri 2005,coastal indet.,,"""nearshore marine"" (Parmley and Cicimurri 2005)",Priabonian,Priabonian,Priabonian,Priabonian,Priabonian,06/07/2019 15:48,06/07/2019 15:49
1451400,occ,,,202533,Rhinocerotidae,family,43187,Pliocene,Early Pleistocene,5.333,0.774,Athanassiou,2017,69397,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,,23.5,40.900002,GR,Serres,,based on nearby landmark,minutes,outcrop,,terrestrial indet.,,,-,-,-,"Zanclean, Piacenzian, Gelasian, Calabrian","Zanclean, Piacenzian, Gelasian, Calabrian",13/07/2019 09:52,13/07/2019 09:52
1452830,occ,,,202630,Rhinocerotidae,family,43187,Late Miocene,,11.63,5.333,Roussiakis et al.,2014,69436,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,,23.951668,38,GR,Attica,,,seconds,,"In 2008 the National and Kapodistrian University of Athens started new research in Pikermi in order to locate new fossiliferous sites. Geological prospecting resulted in the discovery of the new site “Pikermi Valley-1” (PV1). Since 2008 three more fossiliferous sites have been discovered, dubbed PV2–PV4, and systematic excavations are conducted on a yearly basis. The more recent excavation was carried out in September 2013. Until present, the most comprehensively excavated sites are PV1 and PV3 that have yielded a large number of specimens, including some proboscidean remains.\r\nThe new Pikermi level PV1 is situated 500 m downstream the classical sites.",fluvial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",16/07/2019 14:50,16/07/2019 14:50
1452845,occ,,,202631,Dihoplus pikermiensis,species,197784,Late Miocene,,11.63,5.333,Roussiakis et al.,2014,69436,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dihoplus,23.951668,38,GR,Attica,,,seconds,,"In 2008 the National and Kapodistrian University of Athens started new research in Pikermi in order to locate new fossiliferous sites. Geological prospecting resulted in the discovery of the new site “Pikermi Valley-1” (PV1). Since 2008 three more fossiliferous sites have been discovered, dubbed PV2–PV4, and systematic excavations are conducted on a yearly basis. The more recent excavation was carried out in September 2013. Until present, the most comprehensively excavated sites are PV1 and PV3 that have yielded a large number of specimens, including some proboscidean remains.",fluvial indet.,,,Tortonian,-,Tortonian,"Tortonian, Messinian","Tortonian, Messinian",16/07/2019 14:52,16/07/2019 14:52
1453417,occ,,,195489,Dicerorhinus,genus,43199,Turolian,,8.7,5.333,de Bonis et al.,1988,69452,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,22.754168,40.771111,GR,Chalkidona,,,seconds,,,fluvial indet.,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",18/07/2019 14:51,18/07/2019 14:51
1453453,occ,,,32374,Dicerorhinus,genus,43199,Turolian,,8.7,5.333,de Bonis et al.,1988,69452,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,22.549999,40.883331,GR,Macedonia,,estimated from map,minutes,outcrop,"approx. 4km NW of Athiras (Athyra), near the village of Dytiko",,,,Messinian,-,Messinian,"Tortonian, Messinian","Tortonian, Messinian",18/07/2019 15:03,18/07/2019 15:03
1455745,occ,,,203102,Punjabitherium,genus,321851,Early Pleistocene,Middle Pleistocene,2.58,0.129,Khan,1971,69550,Chordata,Mammalia,Perissodactyla,NO_FAMILY_SPECIFIED,Punjabitherium,76.77861,30.843056,IN,Punjab,,based on nearby landmark,seconds,,The location is based on the village of Gurha. The fossil locality is 3 km NE of the village.,terrestrial indet.,,,-,-,-,"Gelasian, Calabrian, Chibanian","Gelasian, Calabrian, Chibanian",26/07/2019 11:21,26/07/2019 11:21
1455865,occ,,,203109,Rhinoceros platyrhinus,species,390266,Late Pliocene,Middle Pleistocene,3.6,0.129,Falconer and Cautley,1847,69563,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,76.940277,30.711666,IN,Punjab,,based on nearby landmark,seconds,local area,Siwalik Hills exposed between the rivers Sutlej and Yamuna (distance of ~120 km). Coordinates are for Chandigarh near the middle of this transect,terrestrial indet.,,,-,-,-,"Piacenzian, Gelasian, Calabrian, Chibanian","Piacenzian, Gelasian, Calabrian, Chibanian",26/07/2019 15:33,26/07/2019 15:33
